"IDE_CLIENTE","IDE_CLIENTE_NIF","DES_CLIENTE","FEC_NACIMIENTO","NUM_EDAD","NUM_TAMANO_FAMILIAR","FEC_CONTRATO","NUM_ANOS_EXPERIENCIA","NUM_INGRESOS_ANO","IDE_NIVEL_EDUCACION","DES_NIVEL_EDUCACION"
3173,"MIG102779","PRUEBAAPELLIDO MIG102779, PRUEBANOMBRE MIG102779","1958-10-23",56,4,"1983-10-23",31,61,3,"ALTO"
3172,"MIG102778","PRUEBAAPELLIDO MIG102778, PRUEBANOMBRE MIG102778","1955-10-23",59,2,"1981-10-23",33,91,2,"MEDIO"
3171,"MIG102777","PRUEBAAPELLIDO MIG102777, PRUEBANOMBRE MIG102777","1968-10-23",46,2,"1994-10-23",20,140,1,"BASICO"
3170,"MIG102776","PRUEBAAPELLIDO MIG102776, PRUEBANOMBRE MIG102776","1976-10-23",38,1,"2001-10-23",13,163,1,"BASICO"
3169,"MIG102775","PRUEBAAPELLIDO MIG102775, PRUEBANOMBRE MIG102775","1961-10-23",53,2,"1985-10-23",29,118,1,"BASICO"
3168,"MIG102774","PRUEBAAPELLIDO MIG102774, PRUEBANOMBRE MIG102774","1951-10-23",63,2,"1977-10-23",37,185,2,"MEDIO"
3167,"MIG102773","PRUEBAAPELLIDO MIG102773, PRUEBANOMBRE MIG102773","1959-10-23",55,4,"1983-10-23",31,130,1,"BASICO"
3166,"MIG102772","PRUEBAAPELLIDO MIG102772, PRUEBANOMBRE MIG102772","1973-10-23",41,1,"1998-10-23",16,115,1,"BASICO"
3165,"MIG102771","PRUEBAAPELLIDO MIG102771, PRUEBANOMBRE MIG102771","1978-10-23",36,4,"2008-10-23",6,69,3,"ALTO"
3164,"MIG102770","PRUEBAAPELLIDO MIG102770, PRUEBANOMBRE MIG102770","1981-10-23",33,2,"2005-10-23",9,183,3,"ALTO"
3163,"MIG102769","PRUEBAAPELLIDO MIG102769, PRUEBANOMBRE MIG102769","1966-10-23",48,1,"1992-10-23",22,163,1,"BASICO"
3162,"MIG102768","PRUEBAAPELLIDO MIG102768, PRUEBANOMBRE MIG102768","1966-10-23",48,1,"1990-10-23",24,59,1,"BASICO"
3161,"MIG102767","PRUEBAAPELLIDO MIG102767, PRUEBANOMBRE MIG102767","1956-10-23",58,3,"1982-10-23",32,108,1,"BASICO"
3160,"MIG102766","PRUEBAAPELLIDO MIG102766, PRUEBANOMBRE MIG102766","1960-10-23",54,4,"1985-10-23",29,28,2,"MEDIO"
3159,"MIG102765","PRUEBAAPELLIDO MIG102765, PRUEBANOMBRE MIG102765","1983-10-23",31,1,"2009-10-23",5,84,3,"ALTO"
3158,"MIG102764","PRUEBAAPELLIDO MIG102764, PRUEBANOMBRE MIG102764","1959-10-23",55,4,"1983-10-23",31,13,1,"BASICO"
3157,"MIG102763","PRUEBAAPELLIDO MIG102763, PRUEBANOMBRE MIG102763","1958-10-23",56,2,"1983-10-23",31,65,1,"BASICO"
3156,"MIG102762","PRUEBAAPELLIDO MIG102762, PRUEBANOMBRE MIG102762","1979-10-23",35,4,"2006-10-23",8,44,2,"MEDIO"
3155,"MIG102761","PRUEBAAPELLIDO MIG102761, PRUEBANOMBRE MIG102761","1982-10-23",32,3,"2007-10-23",7,49,1,"BASICO"
3154,"MIG102760","PRUEBAAPELLIDO MIG102760, PRUEBANOMBRE MIG102760","1955-10-23",59,3,"1981-10-23",33,64,2,"MEDIO"
3153,"MIG102759","PRUEBAAPELLIDO MIG102759, PRUEBANOMBRE MIG102759","1952-10-23",62,2,"1978-10-23",36,35,3,"ALTO"
3152,"MIG102758","PRUEBAAPELLIDO MIG102758, PRUEBANOMBRE MIG102758","1951-10-23",63,2,"1976-10-23",38,50,1,"BASICO"
3151,"MIG102757","PRUEBAAPELLIDO MIG102757, PRUEBANOMBRE MIG102757","1987-10-23",27,4,"2014-10-23",0,40,3,"ALTO"
3150,"MIG102756","PRUEBAAPELLIDO MIG102756, PRUEBANOMBRE MIG102756","1977-10-23",37,3,"2003-10-23",11,22,2,"MEDIO"
3149,"MIG102755","PRUEBAAPELLIDO MIG102755, PRUEBANOMBRE MIG102755","1988-10-23",26,4,"2013-10-23",1,61,1,"BASICO"
3148,"MIG102754","PRUEBAAPELLIDO MIG102754, PRUEBANOMBRE MIG102754","1960-10-23",54,2,"1987-10-23",27,195,2,"MEDIO"
3147,"MIG102753","PRUEBAAPELLIDO MIG102753, PRUEBANOMBRE MIG102753","1963-10-23",51,3,"1989-10-23",25,34,3,"ALTO"
3146,"MIG102752","PRUEBAAPELLIDO MIG102752, PRUEBANOMBRE MIG102752","1967-10-23",47,4,"1991-10-23",23,32,1,"BASICO"
3145,"MIG102751","PRUEBAAPELLIDO MIG102751, PRUEBANOMBRE MIG102751","1957-10-23",57,1,"1981-10-23",33,24,2,"MEDIO"
3144,"MIG102750","PRUEBAAPELLIDO MIG102750, PRUEBANOMBRE MIG102750","1952-10-23",62,1,"1977-10-23",37,82,3,"ALTO"
3143,"MIG102749","PRUEBAAPELLIDO MIG102749, PRUEBANOMBRE MIG102749","1982-10-23",32,1,"2007-10-23",7,82,2,"MEDIO"
3142,"MIG102748","PRUEBAAPELLIDO MIG102748, PRUEBANOMBRE MIG102748","1976-10-23",38,2,"2002-10-23",12,30,3,"ALTO"
3141,"MIG102747","PRUEBAAPELLIDO MIG102747, PRUEBANOMBRE MIG102747","1960-10-23",54,2,"1985-10-23",29,49,3,"ALTO"
3140,"MIG102746","PRUEBAAPELLIDO MIG102746, PRUEBANOMBRE MIG102746","1964-10-23",50,1,"1989-10-23",25,38,2,"MEDIO"
3139,"MIG102745","PRUEBAAPELLIDO MIG102745, PRUEBANOMBRE MIG102745","1963-10-23",51,2,"1987-10-23",27,10,1,"BASICO"
3138,"MIG102744","PRUEBAAPELLIDO MIG102744, PRUEBANOMBRE MIG102744","1982-10-23",32,4,"2006-10-23",8,22,2,"MEDIO"
3137,"MIG102743","PRUEBAAPELLIDO MIG102743, PRUEBANOMBRE MIG102743","1975-10-23",39,2,"2000-10-23",14,89,1,"BASICO"
3136,"MIG102742","PRUEBAAPELLIDO MIG102742, PRUEBANOMBRE MIG102742","1985-10-23",29,1,"2011-10-23",3,49,1,"BASICO"
3135,"MIG102741","PRUEBAAPELLIDO MIG102741, PRUEBANOMBRE MIG102741","1960-10-23",54,2,"1985-10-23",29,48,3,"ALTO"
3134,"MIG102740","PRUEBAAPELLIDO MIG102740, PRUEBANOMBRE MIG102740","1971-10-23",43,1,"1996-10-23",18,42,3,"ALTO"
3133,"MIG102739","PRUEBAAPELLIDO MIG102739, PRUEBANOMBRE MIG102739","1979-10-23",35,2,"2005-10-23",9,103,3,"ALTO"
3132,"MIG102738","PRUEBAAPELLIDO MIG102738, PRUEBANOMBRE MIG102738","1957-10-23",57,2,"1983-10-23",31,159,1,"BASICO"
3131,"MIG102737","PRUEBAAPELLIDO MIG102737, PRUEBANOMBRE MIG102737","1961-10-23",53,1,"1985-10-23",29,12,1,"BASICO"
3130,"MIG102736","PRUEBAAPELLIDO MIG102736, PRUEBANOMBRE MIG102736","1978-10-23",36,3,"2002-10-23",12,70,2,"MEDIO"
3129,"MIG102735","PRUEBAAPELLIDO MIG102735, PRUEBANOMBRE MIG102735","1958-10-23",56,4,"1983-10-23",31,64,1,"BASICO"
3128,"MIG102734","PRUEBAAPELLIDO MIG102734, PRUEBANOMBRE MIG102734","1959-10-23",55,3,"1985-10-23",29,72,2,"MEDIO"
3127,"MIG102733","PRUEBAAPELLIDO MIG102733, PRUEBANOMBRE MIG102733","1981-10-23",33,1,"2005-10-23",9,38,3,"ALTO"
3126,"MIG102732","PRUEBAAPELLIDO MIG102732, PRUEBANOMBRE MIG102732","1985-10-23",29,1,"2009-10-23",5,28,3,"ALTO"
3125,"MIG102731","PRUEBAAPELLIDO MIG102731, PRUEBANOMBRE MIG102731","1958-10-23",56,2,"1984-10-23",30,43,1,"BASICO"
3124,"MIG102730","PRUEBAAPELLIDO MIG102730, PRUEBANOMBRE MIG102730","1956-10-23",58,4,"1980-10-23",34,63,1,"BASICO"
3123,"MIG102729","PRUEBAAPELLIDO MIG102729, PRUEBANOMBRE MIG102729","1975-10-23",39,3,"2001-10-23",13,58,1,"BASICO"
3122,"MIG102728","PRUEBAAPELLIDO MIG102728, PRUEBANOMBRE MIG102728","1969-10-23",45,1,"1995-10-23",19,69,1,"BASICO"
3121,"MIG102727","PRUEBAAPELLIDO MIG102727, PRUEBANOMBRE MIG102727","1952-10-23",62,1,"1977-10-23",37,18,2,"MEDIO"
3120,"MIG102726","PRUEBAAPELLIDO MIG102726, PRUEBANOMBRE MIG102726","1951-10-23",63,1,"1976-10-23",38,138,1,"BASICO"
3119,"MIG102725","PRUEBAAPELLIDO MIG102725, PRUEBANOMBRE MIG102725","1965-10-23",49,4,"1990-10-23",24,30,2,"MEDIO"
3118,"MIG102724","PRUEBAAPELLIDO MIG102724, PRUEBANOMBRE MIG102724","1960-10-23",54,2,"1985-10-23",29,72,1,"BASICO"
3117,"MIG102723","PRUEBAAPELLIDO MIG102723, PRUEBANOMBRE MIG102723","1956-10-23",58,4,"1980-10-23",34,31,1,"BASICO"
3116,"MIG102722","PRUEBAAPELLIDO MIG102722, PRUEBANOMBRE MIG102722","1956-10-23",58,2,"1981-10-23",33,173,3,"ALTO"
3115,"MIG102721","PRUEBAAPELLIDO MIG102721, PRUEBANOMBRE MIG102721","1966-10-23",48,1,"1991-10-23",23,32,1,"BASICO"
3114,"MIG102720","PRUEBAAPELLIDO MIG102720, PRUEBANOMBRE MIG102720","1967-10-23",47,1,"1993-10-23",21,53,2,"MEDIO"
3113,"MIG102719","PRUEBAAPELLIDO MIG102719, PRUEBANOMBRE MIG102719","1955-10-23",59,2,"1981-10-23",33,68,3,"ALTO"
3112,"MIG102718","PRUEBAAPELLIDO MIG102718, PRUEBANOMBRE MIG102718","1991-10-23",23,4,"2014-10-23",0,45,2,"MEDIO"
3111,"MIG102717","PRUEBAAPELLIDO MIG102717, PRUEBANOMBRE MIG102717","1973-10-23",41,1,"1997-10-23",17,34,2,"MEDIO"
3110,"MIG102716","PRUEBAAPELLIDO MIG102716, PRUEBANOMBRE MIG102716","1972-10-23",42,1,"1996-10-23",18,54,1,"BASICO"
3109,"MIG102715","PRUEBAAPELLIDO MIG102715, PRUEBANOMBRE MIG102715","1968-10-23",46,3,"1994-10-23",20,158,1,"BASICO"
3108,"MIG102714","PRUEBAAPELLIDO MIG102714, PRUEBANOMBRE MIG102714","1970-10-23",44,1,"1996-10-23",18,129,1,"BASICO"
3107,"MIG102713","PRUEBAAPELLIDO MIG102713, PRUEBANOMBRE MIG102713","1983-10-23",31,1,"2007-10-23",7,32,1,"BASICO"
3106,"MIG102712","PRUEBAAPELLIDO MIG102712, PRUEBANOMBRE MIG102712","1975-10-23",39,4,"2000-10-23",14,34,1,"BASICO"
3105,"MIG102711","PRUEBAAPELLIDO MIG102711, PRUEBANOMBRE MIG102711","1963-10-23",51,2,"1987-10-23",27,39,1,"BASICO"
3104,"MIG102710","PRUEBAAPELLIDO MIG102710, PRUEBANOMBRE MIG102710","1986-10-23",28,3,"2010-10-23",4,69,2,"MEDIO"
3103,"MIG102709","PRUEBAAPELLIDO MIG102709, PRUEBANOMBRE MIG102709","1965-10-23",49,1,"1990-10-23",24,75,2,"MEDIO"
3102,"MIG102708","PRUEBAAPELLIDO MIG102708, PRUEBANOMBRE MIG102708","1979-10-23",35,3,"2005-10-23",9,131,3,"ALTO"
3101,"MIG102707","PRUEBAAPELLIDO MIG102707, PRUEBANOMBRE MIG102707","1971-10-23",43,1,"1997-10-23",17,158,1,"BASICO"
3100,"MIG102706","PRUEBAAPELLIDO MIG102706, PRUEBANOMBRE MIG102706","1961-10-23",53,1,"1988-10-23",26,22,2,"MEDIO"
3099,"MIG102705","PRUEBAAPELLIDO MIG102705, PRUEBANOMBRE MIG102705","1976-10-23",38,2,"2001-10-23",13,191,1,"BASICO"
3098,"MIG102704","PRUEBAAPELLIDO MIG102704, PRUEBANOMBRE MIG102704","1963-10-23",51,1,"1987-10-23",27,71,2,"MEDIO"
3097,"MIG102703","PRUEBAAPELLIDO MIG102703, PRUEBANOMBRE MIG102703","1972-10-23",42,2,"1996-10-23",18,144,1,"BASICO"
3096,"MIG102702","PRUEBAAPELLIDO MIG102702, PRUEBANOMBRE MIG102702","1964-10-23",50,1,"1988-10-23",26,55,2,"MEDIO"
3095,"MIG102701","PRUEBAAPELLIDO MIG102701, PRUEBANOMBRE MIG102701","1983-10-23",31,4,"2009-10-23",5,39,2,"MEDIO"
3094,"MIG102700","PRUEBAAPELLIDO MIG102700, PRUEBANOMBRE MIG102700","1977-10-23",37,3,"2003-10-23",11,22,2,"MEDIO"
3093,"MIG102699","PRUEBAAPELLIDO MIG102699, PRUEBANOMBRE MIG102699","1976-10-23",38,2,"2000-10-23",14,122,1,"BASICO"
3092,"MIG102698","PRUEBAAPELLIDO MIG102698, PRUEBANOMBRE MIG102698","1957-10-23",57,3,"1982-10-23",32,44,2,"MEDIO"
3091,"MIG102697","PRUEBAAPELLIDO MIG102697, PRUEBANOMBRE MIG102697","1951-10-23",63,4,"1977-10-23",37,78,3,"ALTO"
3090,"MIG102696","PRUEBAAPELLIDO MIG102696, PRUEBANOMBRE MIG102696","1974-10-23",40,2,"1999-10-23",15,8,2,"MEDIO"
3089,"MIG102695","PRUEBAAPELLIDO MIG102695, PRUEBANOMBRE MIG102695","1969-10-23",45,3,"1995-10-23",19,85,1,"BASICO"
3088,"MIG102694","PRUEBAAPELLIDO MIG102694, PRUEBANOMBRE MIG102694","1959-10-23",55,1,"1985-10-23",29,62,1,"BASICO"
3087,"MIG102693","PRUEBAAPELLIDO MIG102693, PRUEBANOMBRE MIG102693","1968-10-23",46,2,"1994-10-23",20,82,2,"MEDIO"
3086,"MIG102692","PRUEBAAPELLIDO MIG102692, PRUEBANOMBRE MIG102692","1953-10-23",61,2,"1978-10-23",36,119,2,"MEDIO"
3085,"MIG102691","PRUEBAAPELLIDO MIG102691, PRUEBANOMBRE MIG102691","1950-10-23",64,3,"1976-10-23",38,29,2,"MEDIO"
3084,"MIG102690","PRUEBAAPELLIDO MIG102690, PRUEBANOMBRE MIG102690","1974-10-23",40,1,"1998-10-23",16,104,1,"BASICO"
3083,"MIG102689","PRUEBAAPELLIDO MIG102689, PRUEBANOMBRE MIG102689","1958-10-23",56,2,"1984-10-23",30,34,2,"MEDIO"
3082,"MIG102688","PRUEBAAPELLIDO MIG102688, PRUEBANOMBRE MIG102688","1962-10-23",52,1,"1987-10-23",27,135,1,"BASICO"
3081,"MIG102687","PRUEBAAPELLIDO MIG102687, PRUEBANOMBRE MIG102687","1964-10-23",50,2,"1990-10-23",24,81,3,"ALTO"
3080,"MIG102686","PRUEBAAPELLIDO MIG102686, PRUEBANOMBRE MIG102686","1986-10-23",28,4,"2012-10-23",2,101,3,"ALTO"
3079,"MIG102685","PRUEBAAPELLIDO MIG102685, PRUEBANOMBRE MIG102685","1984-10-23",30,4,"2009-10-23",5,98,3,"ALTO"
3078,"MIG102684","PRUEBAAPELLIDO MIG102684, PRUEBANOMBRE MIG102684","1963-10-23",51,1,"1989-10-23",25,19,3,"ALTO"
3077,"MIG102683","PRUEBAAPELLIDO MIG102683, PRUEBANOMBRE MIG102683","1961-10-23",53,4,"1987-10-23",27,81,3,"ALTO"
3076,"MIG102682","PRUEBAAPELLIDO MIG102682, PRUEBANOMBRE MIG102682","1977-10-23",37,2,"2003-10-23",11,35,3,"ALTO"
3075,"MIG102681","PRUEBAAPELLIDO MIG102681, PRUEBANOMBRE MIG102681","1954-10-23",60,1,"1984-10-23",30,31,3,"ALTO"
3074,"MIG102680","PRUEBAAPELLIDO MIG102680, PRUEBANOMBRE MIG102680","1957-10-23",57,2,"1982-10-23",32,43,3,"ALTO"
3073,"MIG102679","PRUEBAAPELLIDO MIG102679, PRUEBANOMBRE MIG102679","1951-10-23",63,2,"1976-10-23",38,148,3,"ALTO"
3072,"MIG102678","PRUEBAAPELLIDO MIG102678, PRUEBANOMBRE MIG102678","1982-10-23",32,3,"2006-10-23",8,70,1,"BASICO"
3071,"MIG102677","PRUEBAAPELLIDO MIG102677, PRUEBANOMBRE MIG102677","1970-10-23",44,1,"1994-10-23",20,122,1,"BASICO"
3070,"MIG102676","PRUEBAAPELLIDO MIG102676, PRUEBANOMBRE MIG102676","1983-10-23",31,2,"2013-10-23",1,70,3,"ALTO"
3069,"MIG102675","PRUEBAAPELLIDO MIG102675, PRUEBANOMBRE MIG102675","1984-10-23",30,2,"2008-10-23",6,101,1,"BASICO"
3068,"MIG102674","PRUEBAAPELLIDO MIG102674, PRUEBANOMBRE MIG102674","1960-10-23",54,4,"1984-10-23",30,88,2,"MEDIO"
3067,"MIG102673","PRUEBAAPELLIDO MIG102673, PRUEBANOMBRE MIG102673","1984-10-23",30,3,"2009-10-23",5,131,3,"ALTO"
3066,"MIG102672","PRUEBAAPELLIDO MIG102672, PRUEBANOMBRE MIG102672","1952-10-23",62,1,"1977-10-23",37,128,1,"BASICO"
3065,"MIG102671","PRUEBAAPELLIDO MIG102671, PRUEBANOMBRE MIG102671","1955-10-23",59,2,"1981-10-23",33,142,1,"BASICO"
3064,"MIG102670","PRUEBAAPELLIDO MIG102670, PRUEBANOMBRE MIG102670","1971-10-23",43,2,"1996-10-23",18,10,2,"MEDIO"
3063,"MIG102669","PRUEBAAPELLIDO MIG102669, PRUEBANOMBRE MIG102669","1954-10-23",60,1,"1979-10-23",35,113,1,"BASICO"
3062,"MIG102668","PRUEBAAPELLIDO MIG102668, PRUEBANOMBRE MIG102668","1951-10-23",63,1,"1975-10-23",39,58,2,"MEDIO"
3061,"MIG102667","PRUEBAAPELLIDO MIG102667, PRUEBANOMBRE MIG102667","1982-10-23",32,3,"2007-10-23",7,100,2,"MEDIO"
3060,"MIG102666","PRUEBAAPELLIDO MIG102666, PRUEBANOMBRE MIG102666","1979-10-23",35,2,"2005-10-23",9,105,3,"ALTO"
3059,"MIG102665","PRUEBAAPELLIDO MIG102665, PRUEBANOMBRE MIG102665","1960-10-23",54,1,"1985-10-23",29,154,2,"MEDIO"
3058,"MIG102664","PRUEBAAPELLIDO MIG102664, PRUEBANOMBRE MIG102664","1960-10-23",54,4,"1986-10-23",28,78,1,"BASICO"
3057,"MIG102663","PRUEBAAPELLIDO MIG102663, PRUEBANOMBRE MIG102663","1949-10-23",65,2,"1973-10-23",41,158,1,"BASICO"
3056,"MIG102662","PRUEBAAPELLIDO MIG102662, PRUEBANOMBRE MIG102662","1948-10-23",66,1,"1973-10-23",41,145,1,"BASICO"
3055,"MIG102661","PRUEBAAPELLIDO MIG102661, PRUEBANOMBRE MIG102661","1975-10-23",39,1,"2000-10-23",14,74,2,"MEDIO"
3054,"MIG102660","PRUEBAAPELLIDO MIG102660, PRUEBANOMBRE MIG102660","1954-10-23",60,3,"1979-10-23",35,43,3,"ALTO"
3053,"MIG102659","PRUEBAAPELLIDO MIG102659, PRUEBANOMBRE MIG102659","1984-10-23",30,1,"2010-10-23",4,44,1,"BASICO"
3052,"MIG102658","PRUEBAAPELLIDO MIG102658, PRUEBANOMBRE MIG102658","1983-10-23",31,1,"2008-10-23",6,72,2,"MEDIO"
3051,"MIG102657","PRUEBAAPELLIDO MIG102657, PRUEBANOMBRE MIG102657","1974-10-23",40,1,"1999-10-23",15,144,1,"BASICO"
3050,"MIG102656","PRUEBAAPELLIDO MIG102656, PRUEBANOMBRE MIG102656","1964-10-23",50,2,"1988-10-23",26,42,3,"ALTO"
3049,"MIG102655","PRUEBAAPELLIDO MIG102655, PRUEBANOMBRE MIG102655","1954-10-23",60,4,"1978-10-23",36,49,1,"BASICO"
3048,"MIG102654","PRUEBAAPELLIDO MIG102654, PRUEBANOMBRE MIG102654","1984-10-23",30,2,"2009-10-23",5,121,1,"BASICO"
3047,"MIG102653","PRUEBAAPELLIDO MIG102653, PRUEBANOMBRE MIG102653","1990-10-23",24,4,"2014-10-23",0,44,1,"BASICO"
3046,"MIG102652","PRUEBAAPELLIDO MIG102652, PRUEBANOMBRE MIG102652","1971-10-23",43,1,"1997-10-23",17,51,3,"ALTO"
3045,"MIG102651","PRUEBAAPELLIDO MIG102651, PRUEBANOMBRE MIG102651","1950-10-23",64,2,"1974-10-23",40,52,1,"BASICO"
3044,"MIG102650","PRUEBAAPELLIDO MIG102650, PRUEBANOMBRE MIG102650","1981-10-23",33,4,"2006-10-23",8,68,1,"BASICO"
3043,"MIG102649","PRUEBAAPELLIDO MIG102649, PRUEBANOMBRE MIG102649","1988-10-23",26,2,"2014-10-23",0,155,1,"BASICO"
3042,"MIG102648","PRUEBAAPELLIDO MIG102648, PRUEBANOMBRE MIG102648","1953-10-23",61,1,"1977-10-23",37,155,1,"BASICO"
3041,"MIG102647","PRUEBAAPELLIDO MIG102647, PRUEBANOMBRE MIG102647","1969-10-23",45,3,"1994-10-23",20,191,3,"ALTO"
3040,"MIG102646","PRUEBAAPELLIDO MIG102646, PRUEBANOMBRE MIG102646","1978-10-23",36,2,"2002-10-23",12,93,1,"BASICO"
3039,"MIG102645","PRUEBAAPELLIDO MIG102645, PRUEBANOMBRE MIG102645","1974-10-23",40,2,"2000-10-23",14,28,3,"ALTO"
3038,"MIG102644","PRUEBAAPELLIDO MIG102644, PRUEBANOMBRE MIG102644","1951-10-23",63,4,"1976-10-23",38,14,2,"MEDIO"
3037,"MIG102643","PRUEBAAPELLIDO MIG102643, PRUEBANOMBRE MIG102643","1960-10-23",54,2,"1985-10-23",29,81,3,"ALTO"
3036,"MIG102642","PRUEBAAPELLIDO MIG102642, PRUEBANOMBRE MIG102642","1985-10-23",29,1,"2009-10-23",5,133,1,"BASICO"
3035,"MIG102641","PRUEBAAPELLIDO MIG102641, PRUEBANOMBRE MIG102641","1975-10-23",39,2,"2001-10-23",13,81,1,"BASICO"
3034,"MIG102640","PRUEBAAPELLIDO MIG102640, PRUEBANOMBRE MIG102640","1962-10-23",52,3,"1988-10-23",26,59,2,"MEDIO"
3033,"MIG102639","PRUEBAAPELLIDO MIG102639, PRUEBANOMBRE MIG102639","1986-10-23",28,1,"2010-10-23",4,45,3,"ALTO"
3032,"MIG102638","PRUEBAAPELLIDO MIG102638, PRUEBANOMBRE MIG102638","1963-10-23",51,3,"1988-10-23",26,69,2,"MEDIO"
3031,"MIG102637","PRUEBAAPELLIDO MIG102637, PRUEBANOMBRE MIG102637","1976-10-23",38,1,"2001-10-23",13,179,1,"BASICO"
3030,"MIG102636","PRUEBAAPELLIDO MIG102636, PRUEBANOMBRE MIG102636","1974-10-23",40,2,"2000-10-23",14,33,3,"ALTO"
3029,"MIG102635","PRUEBAAPELLIDO MIG102635, PRUEBANOMBRE MIG102635","1980-10-23",34,1,"2005-10-23",9,75,1,"BASICO"
3028,"MIG102634","PRUEBAAPELLIDO MIG102634, PRUEBANOMBRE MIG102634","1965-10-23",49,3,"1989-10-23",25,13,1,"BASICO"
3027,"MIG102633","PRUEBAAPELLIDO MIG102633, PRUEBANOMBRE MIG102633","1964-10-23",50,1,"1990-10-23",24,81,1,"BASICO"
3026,"MIG102632","PRUEBAAPELLIDO MIG102632, PRUEBANOMBRE MIG102632","1967-10-23",47,1,"1994-10-23",20,62,2,"MEDIO"
3025,"MIG102631","PRUEBAAPELLIDO MIG102631, PRUEBANOMBRE MIG102631","1951-10-23",63,4,"1977-10-23",37,113,3,"ALTO"
3024,"MIG102630","PRUEBAAPELLIDO MIG102630, PRUEBANOMBRE MIG102630","1970-10-23",44,2,"1996-10-23",18,18,3,"ALTO"
3023,"MIG102629","PRUEBAAPELLIDO MIG102629, PRUEBANOMBRE MIG102629","1981-10-23",33,4,"2008-10-23",6,78,2,"MEDIO"
3022,"MIG102628","PRUEBAAPELLIDO MIG102628, PRUEBANOMBRE MIG102628","1958-10-23",56,3,"1984-10-23",30,61,1,"BASICO"
3021,"MIG102627","PRUEBAAPELLIDO MIG102627, PRUEBANOMBRE MIG102627","1961-10-23",53,2,"1987-10-23",27,59,3,"ALTO"
3020,"MIG102626","PRUEBAAPELLIDO MIG102626, PRUEBANOMBRE MIG102626","1953-10-23",61,4,"1978-10-23",36,108,2,"MEDIO"
3019,"MIG102625","PRUEBAAPELLIDO MIG102625, PRUEBANOMBRE MIG102625","1967-10-23",47,3,"1993-10-23",21,82,1,"BASICO"
3018,"MIG102624","PRUEBAAPELLIDO MIG102624, PRUEBANOMBRE MIG102624","1972-10-23",42,3,"1997-10-23",17,111,1,"BASICO"
3017,"MIG102623","PRUEBAAPELLIDO MIG102623, PRUEBANOMBRE MIG102623","1960-10-23",54,4,"1986-10-23",28,39,2,"MEDIO"
3016,"MIG102622","PRUEBAAPELLIDO MIG102622, PRUEBANOMBRE MIG102622","1969-10-23",45,3,"1996-10-23",18,42,2,"MEDIO"
3015,"MIG102621","PRUEBAAPELLIDO MIG102621, PRUEBANOMBRE MIG102621","1966-10-23",48,1,"1992-10-23",22,152,1,"BASICO"
3014,"MIG102620","PRUEBAAPELLIDO MIG102620, PRUEBANOMBRE MIG102620","1981-10-23",33,3,"2006-10-23",8,62,1,"BASICO"
3013,"MIG102619","PRUEBAAPELLIDO MIG102619, PRUEBANOMBRE MIG102619","1991-10-23",23,3,"2014-10-23",0,55,2,"MEDIO"
3012,"MIG102618","PRUEBAAPELLIDO MIG102618, PRUEBANOMBRE MIG102618","1970-10-23",44,2,"1994-10-23",20,65,1,"BASICO"
3011,"MIG102617","PRUEBAAPELLIDO MIG102617, PRUEBANOMBRE MIG102617","1958-10-23",56,2,"1983-10-23",31,49,3,"ALTO"
3010,"MIG102616","PRUEBAAPELLIDO MIG102616, PRUEBANOMBRE MIG102616","1957-10-23",57,4,"1982-10-23",32,68,1,"BASICO"
3009,"MIG102615","PRUEBAAPELLIDO MIG102615, PRUEBANOMBRE MIG102615","1979-10-23",35,4,"2003-10-23",11,160,3,"ALTO"
3008,"MIG102614","PRUEBAAPELLIDO MIG102614, PRUEBANOMBRE MIG102614","1962-10-23",52,2,"1988-10-23",26,110,3,"ALTO"
3007,"MIG102613","PRUEBAAPELLIDO MIG102613, PRUEBANOMBRE MIG102613","1964-10-23",50,4,"1988-10-23",26,40,2,"MEDIO"
3006,"MIG102612","PRUEBAAPELLIDO MIG102612, PRUEBANOMBRE MIG102612","1981-10-23",33,3,"2006-10-23",8,78,2,"MEDIO"
3005,"MIG102611","PRUEBAAPELLIDO MIG102611, PRUEBANOMBRE MIG102611","1974-10-23",40,2,"1998-10-23",16,60,1,"BASICO"
3004,"MIG102610","PRUEBAAPELLIDO MIG102610, PRUEBANOMBRE MIG102610","1972-10-23",42,2,"1996-10-23",18,120,1,"BASICO"
3003,"MIG102609","PRUEBAAPELLIDO MIG102609, PRUEBANOMBRE MIG102609","1953-10-23",61,2,"1979-10-23",35,79,1,"BASICO"
3002,"MIG102608","PRUEBAAPELLIDO MIG102608, PRUEBANOMBRE MIG102608","1957-10-23",57,4,"1981-10-23",33,49,1,"BASICO"
3001,"MIG102607","PRUEBAAPELLIDO MIG102607, PRUEBANOMBRE MIG102607","1968-10-23",46,2,"1992-10-23",22,73,1,"BASICO"
3000,"MIG102606","PRUEBAAPELLIDO MIG102606, PRUEBANOMBRE MIG102606","1950-10-23",64,4,"1974-10-23",40,41,2,"MEDIO"
2999,"MIG102605","PRUEBAAPELLIDO MIG102605, PRUEBANOMBRE MIG102605","1977-10-23",37,4,"2004-10-23",10,35,2,"MEDIO"
2998,"MIG102604","PRUEBAAPELLIDO MIG102604, PRUEBANOMBRE MIG102604","1961-10-23",53,1,"1987-10-23",27,60,1,"BASICO"
