"IDE_CLIENTE";"IDE_CLIENTE_NIF";"DES_CLIENTE";"NUM_EDAD";"NUM_TAMANO_FAMILIAR";"NUM_ANOS_EXPERIENCIA";"NUM_INGRESOS_ANO";"IDE_NIVEL_EDUCACION"
2867;"MIG102473";"PRUEBAAPELLIDO MIG102473, PRUEBANOMBRE MIG102473";62;2;36;119000;1
2866;"MIG102472";"PRUEBAAPELLIDO MIG102472, PRUEBANOMBRE MIG102472";36;2;11;44000;2
2865;"MIG102471";"PRUEBAAPELLIDO MIG102471, PRUEBANOMBRE MIG102471";33;2;7;81000;3
2864;"MIG102470";"PRUEBAAPELLIDO MIG102470, PRUEBANOMBRE MIG102470";43;1;18;89000;2
2863;"MIG102469";"PRUEBAAPELLIDO MIG102469, PRUEBANOMBRE MIG102469";49;1;23;133000;1
2862;"MIG102468";"PRUEBAAPELLIDO MIG102468, PRUEBANOMBRE MIG102468";40;1;16;83000;2
2861;"MIG102467";"PRUEBAAPELLIDO MIG102467, PRUEBANOMBRE MIG102467";24;2;0;80000;3
2860;"MIG102466";"PRUEBAAPELLIDO MIG102466, PRUEBANOMBRE MIG102466";58;2;34;25000;1
2859;"MIG102465";"PRUEBAAPELLIDO MIG102465, PRUEBANOMBRE MIG102465";60;3;36;32000;2
2858;"MIG102464";"PRUEBAAPELLIDO MIG102464, PRUEBANOMBRE MIG102464";35;4;9;44000;1
2857;"MIG102463";"PRUEBAAPELLIDO MIG102463, PRUEBANOMBRE MIG102463";52;3;28;23000;1
2856;"MIG102462";"PRUEBAAPELLIDO MIG102462, PRUEBANOMBRE MIG102462";30;1;5;69000;2
2855;"MIG102461";"PRUEBAAPELLIDO MIG102461, PRUEBANOMBRE MIG102461";31;2;5;32000;2
2854;"MIG102460";"PRUEBAAPELLIDO MIG102460, PRUEBANOMBRE MIG102460";62;3;37;41000;3
2853;"MIG102459";"PRUEBAAPELLIDO MIG102459, PRUEBANOMBRE MIG102459";46;2;20;72000;3
2852;"MIG102458";"PRUEBAAPELLIDO MIG102458, PRUEBANOMBRE MIG102458";42;2;17;19000;3
2851;"MIG102457";"PRUEBAAPELLIDO MIG102457, PRUEBANOMBRE MIG102457";54;2;30;39000;1
2850;"MIG102456";"PRUEBAAPELLIDO MIG102456, PRUEBANOMBRE MIG102456";34;4;8;164000;3
2849;"MIG102455";"PRUEBAAPELLIDO MIG102455, PRUEBANOMBRE MIG102455";54;1;29;23000;2
2848;"MIG102454";"PRUEBAAPELLIDO MIG102454, PRUEBANOMBRE MIG102454";43;3;19;60000;3
2847;"MIG102453";"PRUEBAAPELLIDO MIG102453, PRUEBANOMBRE MIG102453";25;1;1;28000;3
2846;"MIG102452";"PRUEBAAPELLIDO MIG102452, PRUEBANOMBRE MIG102452";51;1;25;119000;1
2845;"MIG102451";"PRUEBAAPELLIDO MIG102451, PRUEBANOMBRE MIG102451";32;4;7;28000;3
2844;"MIG102450";"PRUEBAAPELLIDO MIG102450, PRUEBANOMBRE MIG102450";31;1;7;64000;1
2843;"MIG102449";"PRUEBAAPELLIDO MIG102449, PRUEBANOMBRE MIG102449";51;2;26;42000;3
2842;"MIG102448";"PRUEBAAPELLIDO MIG102448, PRUEBANOMBRE MIG102448";44;2;19;201000;1
2841;"MIG102447";"PRUEBAAPELLIDO MIG102447, PRUEBANOMBRE MIG102447";25;4;1;70000;1
2840;"MIG102446";"PRUEBAAPELLIDO MIG102446, PRUEBANOMBRE MIG102446";47;1;23;25000;3
2839;"MIG102445";"PRUEBAAPELLIDO MIG102445, PRUEBANOMBRE MIG102445";60;3;35;38000;2
2838;"MIG102444";"PRUEBAAPELLIDO MIG102444, PRUEBANOMBRE MIG102444";28;4;3;161000;3
2837;"MIG102443";"PRUEBAAPELLIDO MIG102443, PRUEBANOMBRE MIG102443";39;2;15;41000;1
2836;"MIG102442";"PRUEBAAPELLIDO MIG102442, PRUEBANOMBRE MIG102442";64;2;38;38000;1
2835;"MIG102441";"PRUEBAAPELLIDO MIG102441, PRUEBANOMBRE MIG102441";31;1;5;22000;3
2834;"MIG102440";"PRUEBAAPELLIDO MIG102440, PRUEBANOMBRE MIG102440";51;3;25;30000;2
2833;"MIG102439";"PRUEBAAPELLIDO MIG102439, PRUEBANOMBRE MIG102439";62;1;37;29000;3
2832;"MIG102438";"PRUEBAAPELLIDO MIG102438, PRUEBANOMBRE MIG102438";65;4;40;114000;2
2831;"MIG102437";"PRUEBAAPELLIDO MIG102437, PRUEBANOMBRE MIG102437";53;3;29;39000;1
2830;"MIG102436";"PRUEBAAPELLIDO MIG102436, PRUEBANOMBRE MIG102436";34;4;9;102000;2
2829;"MIG102435";"PRUEBAAPELLIDO MIG102435, PRUEBANOMBRE MIG102435";38;1;12;93000;1
2828;"MIG102434";"PRUEBAAPELLIDO MIG102434, PRUEBANOMBRE MIG102434";37;1;11;123000;2
2827;"MIG102433";"PRUEBAAPELLIDO MIG102433, PRUEBANOMBRE MIG102433";54;4;30;45000;2
2826;"MIG102432";"PRUEBAAPELLIDO MIG102432, PRUEBANOMBRE MIG102432";56;4;31;54000;1
2825;"MIG102431";"PRUEBAAPELLIDO MIG102431, PRUEBANOMBRE MIG102431";23;4;0;73000;1
2824;"MIG102430";"PRUEBAAPELLIDO MIG102430, PRUEBANOMBRE MIG102430";33;4;7;58000;2
2823;"MIG102429";"PRUEBAAPELLIDO MIG102429, PRUEBANOMBRE MIG102429";39;4;12;108000;2
2822;"MIG102428";"PRUEBAAPELLIDO MIG102428, PRUEBANOMBRE MIG102428";29;4;5;34000;2
2821;"MIG102427";"PRUEBAAPELLIDO MIG102427, PRUEBANOMBRE MIG102427";61;3;36;55000;3
2820;"MIG102426";"PRUEBAAPELLIDO MIG102426, PRUEBANOMBRE MIG102426";54;4;30;78000;2
2819;"MIG102425";"PRUEBAAPELLIDO MIG102425, PRUEBANOMBRE MIG102425";38;4;12;89000;2
2818;"MIG102424";"PRUEBAAPELLIDO MIG102424, PRUEBANOMBRE MIG102424";50;1;25;82000;3
2817;"MIG102423";"PRUEBAAPELLIDO MIG102423, PRUEBANOMBRE MIG102423";58;2;32;163000;1
2816;"MIG102422";"PRUEBAAPELLIDO MIG102422, PRUEBANOMBRE MIG102422";43;3;19;40000;2
2815;"MIG102421";"PRUEBAAPELLIDO MIG102421, PRUEBANOMBRE MIG102421";63;1;39;40000;1
2814;"MIG102420";"PRUEBAAPELLIDO MIG102420, PRUEBANOMBRE MIG102420";63;2;37;44000;3
2813;"MIG102419";"PRUEBAAPELLIDO MIG102419, PRUEBANOMBRE MIG102419";41;1;17;28000;1
2812;"MIG102418";"PRUEBAAPELLIDO MIG102418, PRUEBANOMBRE MIG102418";25;2;0;53000;3
2811;"MIG102417";"PRUEBAAPELLIDO MIG102417, PRUEBANOMBRE MIG102417";60;1;35;32000;3
2810;"MIG102416";"PRUEBAAPELLIDO MIG102416, PRUEBANOMBRE MIG102416";45;4;21;11000;1
2809;"MIG102415";"PRUEBAAPELLIDO MIG102415, PRUEBANOMBRE MIG102415";34;1;10;134000;1
2808;"MIG102414";"PRUEBAAPELLIDO MIG102414, PRUEBANOMBRE MIG102414";60;2;34;31000;3
2807;"MIG102413";"PRUEBAAPELLIDO MIG102413, PRUEBANOMBRE MIG102413";61;4;36;59000;1
2806;"MIG102412";"PRUEBAAPELLIDO MIG102412, PRUEBANOMBRE MIG102412";47;3;22;65000;2
2805;"MIG102411";"PRUEBAAPELLIDO MIG102411, PRUEBANOMBRE MIG102411";29;2;4;130000;1
2804;"MIG102410";"PRUEBAAPELLIDO MIG102410, PRUEBANOMBRE MIG102410";55;3;31;73000;1
2803;"MIG102409";"PRUEBAAPELLIDO MIG102409, PRUEBANOMBRE MIG102409";48;3;22;85000;1
2802;"MIG102408";"PRUEBAAPELLIDO MIG102408, PRUEBANOMBRE MIG102408";39;1;15;100000;2
2801;"MIG102407";"PRUEBAAPELLIDO MIG102407, PRUEBANOMBRE MIG102407";31;1;7;10000;3
2800;"MIG102406";"PRUEBAAPELLIDO MIG102406, PRUEBANOMBRE MIG102406";57;4;32;13000;2
2799;"MIG102405";"PRUEBAAPELLIDO MIG102405, PRUEBANOMBRE MIG102405";41;1;15;75000;3
2798;"MIG102404";"PRUEBAAPELLIDO MIG102404, PRUEBANOMBRE MIG102404";38;4;13;140000;1
2797;"MIG102403";"PRUEBAAPELLIDO MIG102403, PRUEBANOMBRE MIG102403";48;3;21;23000;2
2796;"MIG102402";"PRUEBAAPELLIDO MIG102402, PRUEBANOMBRE MIG102402";42;2;17;63000;3
2795;"MIG102401";"PRUEBAAPELLIDO MIG102401, PRUEBANOMBRE MIG102401";61;2;36;169000;3
2794;"MIG102400";"PRUEBAAPELLIDO MIG102400, PRUEBANOMBRE MIG102400";62;2;36;41000;3
2793;"MIG102399";"PRUEBAAPELLIDO MIG102399, PRUEBANOMBRE MIG102399";53;2;29;90000;1
2792;"MIG102398";"PRUEBAAPELLIDO MIG102398, PRUEBANOMBRE MIG102398";47;1;22;93000;2
2791;"MIG102397";"PRUEBAAPELLIDO MIG102397, PRUEBANOMBRE MIG102397";34;1;10;43000;1
2790;"MIG102396";"PRUEBAAPELLIDO MIG102396, PRUEBANOMBRE MIG102396";44;3;17;25000;2
2789;"MIG102395";"PRUEBAAPELLIDO MIG102395, PRUEBANOMBRE MIG102395";42;2;18;145000;1
2788;"MIG102394";"PRUEBAAPELLIDO MIG102394, PRUEBANOMBRE MIG102394";53;4;28;14000;1
2787;"MIG102393";"PRUEBAAPELLIDO MIG102393, PRUEBANOMBRE MIG102393";44;2;20;138000;1
2786;"MIG102392";"PRUEBAAPELLIDO MIG102392, PRUEBANOMBRE MIG102392";39;1;12;138000;2
2785;"MIG102391";"PRUEBAAPELLIDO MIG102391, PRUEBANOMBRE MIG102391";33;3;9;41000;1
2784;"MIG102390";"PRUEBAAPELLIDO MIG102390, PRUEBANOMBRE MIG102390";27;1;1;41000;3
2783;"MIG102389";"PRUEBAAPELLIDO MIG102389, PRUEBANOMBRE MIG102389";64;3;39;23000;1
2782;"MIG102388";"PRUEBAAPELLIDO MIG102388, PRUEBANOMBRE MIG102388";28;4;2;51000;3
2781;"MIG102387";"PRUEBAAPELLIDO MIG102387, PRUEBANOMBRE MIG102387";31;3;5;72000;1
2780;"MIG102386";"PRUEBAAPELLIDO MIG102386, PRUEBANOMBRE MIG102386";43;4;17;125000;2
2779;"MIG102385";"PRUEBAAPELLIDO MIG102385, PRUEBANOMBRE MIG102385";62;2;37;53000;1
2778;"MIG102384";"PRUEBAAPELLIDO MIG102384, PRUEBANOMBRE MIG102384";63;2;39;52000;1
2777;"MIG102383";"PRUEBAAPELLIDO MIG102383, PRUEBANOMBRE MIG102383";46;4;20;185000;2
2776;"MIG102382";"PRUEBAAPELLIDO MIG102382, PRUEBANOMBRE MIG102382";33;1;9;49000;2
2775;"MIG102381";"PRUEBAAPELLIDO MIG102381, PRUEBANOMBRE MIG102381";40;2;16;50000;3
2774;"MIG102380";"PRUEBAAPELLIDO MIG102380, PRUEBANOMBRE MIG102380";42;2;18;110000;1
2773;"MIG102379";"PRUEBAAPELLIDO MIG102379, PRUEBANOMBRE MIG102379";30;1;5;61000;2
2772;"MIG102378";"PRUEBAAPELLIDO MIG102378, PRUEBANOMBRE MIG102378";47;2;23;160000;1
2771;"MIG102377";"PRUEBAAPELLIDO MIG102377, PRUEBANOMBRE MIG102377";58;3;33;23000;1
2770;"MIG102376";"PRUEBAAPELLIDO MIG102376, PRUEBANOMBRE MIG102376";55;4;30;69000;3
2769;"MIG102375";"PRUEBAAPELLIDO MIG102375, PRUEBANOMBRE MIG102375";32;2;5;41000;2
2768;"MIG102374";"PRUEBAAPELLIDO MIG102374, PRUEBANOMBRE MIG102374";33;2;9;184000;2
2767;"MIG102373";"PRUEBAAPELLIDO MIG102373, PRUEBANOMBRE MIG102373";34;3;10;45000;1
2766;"MIG102372";"PRUEBAAPELLIDO MIG102372, PRUEBANOMBRE MIG102372";32;2;6;111000;3
2765;"MIG102371";"PRUEBAAPELLIDO MIG102371, PRUEBANOMBRE MIG102371";33;4;7;51000;3
2764;"MIG102370";"PRUEBAAPELLIDO MIG102370, PRUEBANOMBRE MIG102370";50;4;24;45000;1
2763;"MIG102369";"PRUEBAAPELLIDO MIG102369, PRUEBANOMBRE MIG102369";48;3;22;78000;1
2762;"MIG102368";"PRUEBAAPELLIDO MIG102368, PRUEBANOMBRE MIG102368";26;4;1;80000;1
2761;"MIG102367";"PRUEBAAPELLIDO MIG102367, PRUEBANOMBRE MIG102367";30;4;4;63000;2
2760;"MIG102366";"PRUEBAAPELLIDO MIG102366, PRUEBANOMBRE MIG102366";43;2;18;22000;2
2759;"MIG102365";"PRUEBAAPELLIDO MIG102365, PRUEBANOMBRE MIG102365";59;2;35;88000;1
2758;"MIG102364";"PRUEBAAPELLIDO MIG102364, PRUEBANOMBRE MIG102364";39;2;13;61000;2
2757;"MIG102363";"PRUEBAAPELLIDO MIG102363, PRUEBANOMBRE MIG102363";40;1;15;31000;3
2756;"MIG102362";"PRUEBAAPELLIDO MIG102362, PRUEBANOMBRE MIG102362";36;3;12;109000;3
2755;"MIG102361";"PRUEBAAPELLIDO MIG102361, PRUEBANOMBRE MIG102361";27;2;1;85000;3
2754;"MIG102360";"PRUEBAAPELLIDO MIG102360, PRUEBANOMBRE MIG102360";36;2;12;123000;2
2753;"MIG102359";"PRUEBAAPELLIDO MIG102359, PRUEBANOMBRE MIG102359";53;2;27;63000;3
2752;"MIG102358";"PRUEBAAPELLIDO MIG102358, PRUEBANOMBRE MIG102358";44;4;19;34000;2
2751;"MIG102357";"PRUEBAAPELLIDO MIG102357, PRUEBANOMBRE MIG102357";31;4;5;184000;2
2750;"MIG102356";"PRUEBAAPELLIDO MIG102356, PRUEBANOMBRE MIG102356";56;3;31;74000;3
2749;"MIG102355";"PRUEBAAPELLIDO MIG102355, PRUEBANOMBRE MIG102355";35;1;9;8000;2
2748;"MIG102354";"PRUEBAAPELLIDO MIG102354, PRUEBANOMBRE MIG102354";61;4;36;12000;2
2747;"MIG102353";"PRUEBAAPELLIDO MIG102353, PRUEBANOMBRE MIG102353";46;3;19;59000;2
2746;"MIG102352";"PRUEBAAPELLIDO MIG102352, PRUEBANOMBRE MIG102352";55;2;31;74000;3
2745;"MIG102351";"PRUEBAAPELLIDO MIG102351, PRUEBANOMBRE MIG102351";52;2;28;22000;1
2744;"MIG102350";"PRUEBAAPELLIDO MIG102350, PRUEBANOMBRE MIG102350";59;1;35;94000;1
2743;"MIG102349";"PRUEBAAPELLIDO MIG102349, PRUEBANOMBRE MIG102349";51;4;25;85000;1
2742;"MIG102348";"PRUEBAAPELLIDO MIG102348, PRUEBANOMBRE MIG102348";64;3;39;8000;3
2741;"MIG102347";"PRUEBAAPELLIDO MIG102347, PRUEBANOMBRE MIG102347";52;2;26;59000;2
2740;"MIG102346";"PRUEBAAPELLIDO MIG102346, PRUEBANOMBRE MIG102346";65;1;40;89000;1
2739;"MIG102345";"PRUEBAAPELLIDO MIG102345, PRUEBANOMBRE MIG102345";65;3;40;20000;1
2738;"MIG102344";"PRUEBAAPELLIDO MIG102344, PRUEBANOMBRE MIG102344";58;1;34;55000;1
2737;"MIG102343";"PRUEBAAPELLIDO MIG102343, PRUEBANOMBRE MIG102343";62;3;37;92000;1
2736;"MIG102342";"PRUEBAAPELLIDO MIG102342, PRUEBANOMBRE MIG102342";36;1;10;91000;3
2735;"MIG102341";"PRUEBAAPELLIDO MIG102341, PRUEBANOMBRE MIG102341";33;1;9;44000;1
2734;"MIG102340";"PRUEBAAPELLIDO MIG102340, PRUEBANOMBRE MIG102340";56;3;31;72000;2
2733;"MIG102339";"PRUEBAAPELLIDO MIG102339, PRUEBANOMBRE MIG102339";42;2;18;130000;1
2732;"MIG102338";"PRUEBAAPELLIDO MIG102338, PRUEBANOMBRE MIG102338";43;1;16;201000;2
2731;"MIG102337";"PRUEBAAPELLIDO MIG102337, PRUEBANOMBRE MIG102337";34;2;8;99000;3
2730;"MIG102336";"PRUEBAAPELLIDO MIG102336, PRUEBANOMBRE MIG102336";37;1;13;59000;2
2729;"MIG102335";"PRUEBAAPELLIDO MIG102335, PRUEBANOMBRE MIG102335";45;4;21;69000;1
2728;"MIG102334";"PRUEBAAPELLIDO MIG102334, PRUEBANOMBRE MIG102334";45;3;21;61000;1
2727;"MIG102333";"PRUEBAAPELLIDO MIG102333, PRUEBANOMBRE MIG102333";40;1;16;35000;3
2726;"MIG102332";"PRUEBAAPELLIDO MIG102332, PRUEBANOMBRE MIG102332";61;4;37;68000;3
2725;"MIG102331";"PRUEBAAPELLIDO MIG102331, PRUEBANOMBRE MIG102331";31;4;5;72000;2
2724;"MIG102330";"PRUEBAAPELLIDO MIG102330, PRUEBANOMBRE MIG102330";30;1;4;39000;1
2723;"MIG102329";"PRUEBAAPELLIDO MIG102329, PRUEBANOMBRE MIG102329";27;3;2;130000;1
2722;"MIG102328";"PRUEBAAPELLIDO MIG102328, PRUEBANOMBRE MIG102328";51;1;25;70000;3
2721;"MIG102327";"PRUEBAAPELLIDO MIG102327, PRUEBANOMBRE MIG102327";45;4;19;73000;1
2720;"MIG102326";"PRUEBAAPELLIDO MIG102326, PRUEBANOMBRE MIG102326";55;1;30;85000;3
2719;"MIG102325";"PRUEBAAPELLIDO MIG102325, PRUEBANOMBRE MIG102325";41;1;11;35000;3
2718;"MIG102324";"PRUEBAAPELLIDO MIG102324, PRUEBANOMBRE MIG102324";31;2;7;113000;2
2717;"MIG102323";"PRUEBAAPELLIDO MIG102323, PRUEBANOMBRE MIG102323";62;1;37;129000;1
2716;"MIG102322";"PRUEBAAPELLIDO MIG102322, PRUEBANOMBRE MIG102322";41;3;15;39000;3
2715;"MIG102321";"PRUEBAAPELLIDO MIG102321, PRUEBANOMBRE MIG102321";46;4;22;84000;3
2714;"MIG102320";"PRUEBAAPELLIDO MIG102320, PRUEBANOMBRE MIG102320";34;2;9;198000;1
2713;"MIG102319";"PRUEBAAPELLIDO MIG102319, PRUEBANOMBRE MIG102319";60;1;34;23000;2
2712;"MIG102318";"PRUEBAAPELLIDO MIG102318, PRUEBANOMBRE MIG102318";31;3;5;129000;3
2711;"MIG102317";"PRUEBAAPELLIDO MIG102317, PRUEBANOMBRE MIG102317";54;2;30;112000;1
2710;"MIG102316";"PRUEBAAPELLIDO MIG102316, PRUEBANOMBRE MIG102316";52;2;26;182000;2
2709;"MIG102315";"PRUEBAAPELLIDO MIG102315, PRUEBANOMBRE MIG102315";27;4;2;112000;3
2708;"MIG102314";"PRUEBAAPELLIDO MIG102314, PRUEBANOMBRE MIG102314";58;3;32;54000;2
2707;"MIG102313";"PRUEBAAPELLIDO MIG102313, PRUEBANOMBRE MIG102313";48;2;22;83000;2
2706;"MIG102312";"PRUEBAAPELLIDO MIG102312, PRUEBANOMBRE MIG102312";62;4;37;115000;2
2705;"MIG102311";"PRUEBAAPELLIDO MIG102311, PRUEBANOMBRE MIG102311";32;2;6;32000;1
2704;"MIG102310";"PRUEBAAPELLIDO MIG102310, PRUEBANOMBRE MIG102310";36;1;12;29000;1
2703;"MIG102309";"PRUEBAAPELLIDO MIG102309, PRUEBANOMBRE MIG102309";39;2;13;58000;2
2702;"MIG102308";"PRUEBAAPELLIDO MIG102308, PRUEBANOMBRE MIG102308";56;3;31;60000;1
2701;"MIG102307";"PRUEBAAPELLIDO MIG102307, PRUEBANOMBRE MIG102307";37;2;13;82000;1
2700;"MIG102306";"PRUEBAAPELLIDO MIG102306, PRUEBANOMBRE MIG102306";32;2;7;185000;1
2699;"MIG102305";"PRUEBAAPELLIDO MIG102305, PRUEBANOMBRE MIG102305";27;3;2;170000;1
2698;"MIG102304";"PRUEBAAPELLIDO MIG102304, PRUEBANOMBRE MIG102304";47;2;21;89000;3
2697;"MIG102303";"PRUEBAAPELLIDO MIG102303, PRUEBANOMBRE MIG102303";42;1;17;155000;1
2696;"MIG102302";"PRUEBAAPELLIDO MIG102302, PRUEBANOMBRE MIG102302";38;4;13;84000;3
2695;"MIG102301";"PRUEBAAPELLIDO MIG102301, PRUEBANOMBRE MIG102301";66;3;41;70000;1
2694;"MIG102300";"PRUEBAAPELLIDO MIG102300, PRUEBANOMBRE MIG102300";62;3;37;15000;3
2693;"MIG102299";"PRUEBAAPELLIDO MIG102299, PRUEBANOMBRE MIG102299";48;4;24;9000;2
2692;"MIG102298";"PRUEBAAPELLIDO MIG102298, PRUEBANOMBRE MIG102298";59;3;35;31000;2
2691;"MIG102297";"PRUEBAAPELLIDO MIG102297, PRUEBANOMBRE MIG102297";27;2;3;82000;1
2690;"MIG102296";"PRUEBAAPELLIDO MIG102296, PRUEBANOMBRE MIG102296";53;3;23;39000;3
2689;"MIG102295";"PRUEBAAPELLIDO MIG102295, PRUEBANOMBRE MIG102295";39;2;15;129000;1
2688;"MIG102294";"PRUEBAAPELLIDO MIG102294, PRUEBANOMBRE MIG102294";42;2;17;14000;2
2687;"MIG102293";"PRUEBAAPELLIDO MIG102293, PRUEBANOMBRE MIG102293";57;2;33;170000;2
2686;"MIG102292";"PRUEBAAPELLIDO MIG102292, PRUEBANOMBRE MIG102292";47;1;23;90000;1
2685;"MIG102291";"PRUEBAAPELLIDO MIG102291, PRUEBANOMBRE MIG102291";38;4;13;78000;3
2684;"MIG102290";"PRUEBAAPELLIDO MIG102290, PRUEBANOMBRE MIG102290";59;1;35;68000;3
2683;"MIG102289";"PRUEBAAPELLIDO MIG102289, PRUEBANOMBRE MIG102289";35;3;11;72000;2
2682;"MIG102288";"PRUEBAAPELLIDO MIG102288, PRUEBANOMBRE MIG102288";30;1;6;29000;3
2681;"MIG102287";"PRUEBAAPELLIDO MIG102287, PRUEBANOMBRE MIG102287";62;1;36;42000;3
2680;"MIG102286";"PRUEBAAPELLIDO MIG102286, PRUEBANOMBRE MIG102286";48;1;22;114000;3
2679;"MIG102285";"PRUEBAAPELLIDO MIG102285, PRUEBANOMBRE MIG102285";47;4;23;22000;1
2678;"MIG102284";"PRUEBAAPELLIDO MIG102284, PRUEBANOMBRE MIG102284";54;4;28;79000;3
2677;"MIG102283";"PRUEBAAPELLIDO MIG102283, PRUEBANOMBRE MIG102283";38;2;14;90000;1
2676;"MIG102282";"PRUEBAAPELLIDO MIG102282, PRUEBANOMBRE MIG102282";57;3;32;31000;2
2675;"MIG102281";"PRUEBAAPELLIDO MIG102281, PRUEBANOMBRE MIG102281";33;2;7;30000;3
2674;"MIG102280";"PRUEBAAPELLIDO MIG102280, PRUEBANOMBRE MIG102280";47;4;23;34000;1
2673;"MIG102279";"PRUEBAAPELLIDO MIG102279, PRUEBANOMBRE MIG102279";30;2;4;204000;1
2672;"MIG102278";"PRUEBAAPELLIDO MIG102278, PRUEBANOMBRE MIG102278";30;2;6;32000;2
2671;"MIG102277";"PRUEBAAPELLIDO MIG102277, PRUEBANOMBRE MIG102277";29;4;3;172000;1
2670;"MIG102276";"PRUEBAAPELLIDO MIG102276, PRUEBANOMBRE MIG102276";40;1;16;115000;1
2669;"MIG102275";"PRUEBAAPELLIDO MIG102275, PRUEBANOMBRE MIG102275";40;2;15;21000;3
2668;"MIG102274";"PRUEBAAPELLIDO MIG102274, PRUEBANOMBRE MIG102274";27;4;1;83000;3
2667;"MIG102273";"PRUEBAAPELLIDO MIG102273, PRUEBANOMBRE MIG102273";27;3;3;90000;1
2666;"MIG102272";"PRUEBAAPELLIDO MIG102272, PRUEBANOMBRE MIG102272";60;3;34;101000;1
2665;"MIG102271";"PRUEBAAPELLIDO MIG102271, PRUEBANOMBRE MIG102271";26;4;2;51000;1
2664;"MIG102270";"PRUEBAAPELLIDO MIG102270, PRUEBANOMBRE MIG102270";42;3;18;62000;3
2663;"MIG102269";"PRUEBAAPELLIDO MIG102269, PRUEBANOMBRE MIG102269";27;1;3;105000;2
2662;"MIG102268";"PRUEBAAPELLIDO MIG102268, PRUEBANOMBRE MIG102268";38;2;13;168000;3
2661;"MIG102267";"PRUEBAAPELLIDO MIG102267, PRUEBANOMBRE MIG102267";38;1;13;143000;1
2660;"MIG102266";"PRUEBAAPELLIDO MIG102266, PRUEBANOMBRE MIG102266";47;4;23;88000;2
2659;"MIG102265";"PRUEBAAPELLIDO MIG102265, PRUEBANOMBRE MIG102265";35;4;11;9000;2
2658;"MIG102264";"PRUEBAAPELLIDO MIG102264, PRUEBANOMBRE MIG102264";47;3;21;28000;1
2657;"MIG102263";"PRUEBAAPELLIDO MIG102263, PRUEBANOMBRE MIG102263";55;2;29;131000;2
2656;"MIG102262";"PRUEBAAPELLIDO MIG102262, PRUEBANOMBRE MIG102262";30;4;3;150000;2
2655;"MIG102261";"PRUEBAAPELLIDO MIG102261, PRUEBANOMBRE MIG102261";39;2;14;15000;2
2654;"MIG102260";"PRUEBAAPELLIDO MIG102260, PRUEBANOMBRE MIG102260";24;3;0;82000;1
2653;"MIG102259";"PRUEBAAPELLIDO MIG102259, PRUEBANOMBRE MIG102259";59;2;33;93000;2
2652;"MIG102258";"PRUEBAAPELLIDO MIG102258, PRUEBANOMBRE MIG102258";47;2;23;130000;1
2651;"MIG102257";"PRUEBAAPELLIDO MIG102257, PRUEBANOMBRE MIG102257";56;4;31;13000;2
2650;"MIG102256";"PRUEBAAPELLIDO MIG102256, PRUEBANOMBRE MIG102256";33;1;9;79000;1
2649;"MIG102255";"PRUEBAAPELLIDO MIG102255, PRUEBANOMBRE MIG102255";46;2;22;53000;1
2648;"MIG102254";"PRUEBAAPELLIDO MIG102254, PRUEBANOMBRE MIG102254";59;2;35;25000;1
2647;"MIG102253";"PRUEBAAPELLIDO MIG102253, PRUEBANOMBRE MIG102253";58;3;32;41000;1
2646;"MIG102252";"PRUEBAAPELLIDO MIG102252, PRUEBANOMBRE MIG102252";31;4;5;54000;2
2645;"MIG102251";"PRUEBAAPELLIDO MIG102251, PRUEBANOMBRE MIG102251";46;1;22;154000;1
2644;"MIG102250";"PRUEBAAPELLIDO MIG102250, PRUEBANOMBRE MIG102250";41;3;14;38000;2
2643;"MIG102249";"PRUEBAAPELLIDO MIG102249, PRUEBANOMBRE MIG102249";63;1;37;8000;2
2642;"MIG102248";"PRUEBAAPELLIDO MIG102248, PRUEBANOMBRE MIG102248";60;1;34;60000;3
2641;"MIG102247";"PRUEBAAPELLIDO MIG102247, PRUEBANOMBRE MIG102247";35;3;11;190000;2
2640;"MIG102246";"PRUEBAAPELLIDO MIG102246, PRUEBANOMBRE MIG102246";54;2;28;33000;2
2639;"MIG102245";"PRUEBAAPELLIDO MIG102245, PRUEBANOMBRE MIG102245";57;1;31;53000;2
2638;"MIG102244";"PRUEBAAPELLIDO MIG102244, PRUEBANOMBRE MIG102244";54;3;28;79000;2
2637;"MIG102243";"PRUEBAAPELLIDO MIG102243, PRUEBANOMBRE MIG102243";41;1;17;45000;1
2636;"MIG102242";"PRUEBAAPELLIDO MIG102242, PRUEBANOMBRE MIG102242";26;4;0;14000;1
2635;"MIG102241";"PRUEBAAPELLIDO MIG102241, PRUEBANOMBRE MIG102241";41;4;17;81000;3
2634;"MIG102240";"PRUEBAAPELLIDO MIG102240, PRUEBANOMBRE MIG102240";55;4;29;42000;1
2633;"MIG102239";"PRUEBAAPELLIDO MIG102239, PRUEBANOMBRE MIG102239";48;1;22;35000;3
2632;"MIG102238";"PRUEBAAPELLIDO MIG102238, PRUEBANOMBRE MIG102238";30;1;5;134000;1
2631;"MIG102237";"PRUEBAAPELLIDO MIG102237, PRUEBANOMBRE MIG102237";51;1;24;23000;2
2630;"MIG102236";"PRUEBAAPELLIDO MIG102236, PRUEBANOMBRE MIG102236";63;2;37;141000;1
2629;"MIG102235";"PRUEBAAPELLIDO MIG102235, PRUEBANOMBRE MIG102235";36;4;12;35000;2
